lsoa_cd,lsoa_name,la_name,imd_score,imd_decile,elderly_pct,nocar_pct,nonwhite_pct,unemployment_pct,stop_count,stops_per_1k,ruc_class,cluster,archetype,desert_score,n_deprived
E01001365,Ealing 026F,Ealing,30.733,3,12.432012432012431,34.46244477172312,95.96116504854368,5.885190545103714,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5240848911368332,7
E01018011,East Cambridgeshire 009A,East Cambridgeshire,10.248,8,28.626247122026093,7.302823758519961,5.751533742331283,1.7625231910946195,0,0.0,RSN1,2,Elderly Rural,0.5240785524166289,4
E01006987,Sefton 013C,Sefton,9.154,8,35.89315525876461,9.369024856596559,3.91014975041597,0.8704061895551257,2,1.6666666666666667,UN1,0,Affluent Urban,0.5240722789337966,3
E01019320,Eden 001C,Westmorland and Furness,17.219,6,27.16643741403026,2.666666666666667,0.8253094910591452,1.1281224818694602,0,0.0,RSN1,2,Elderly Rural,0.5240631648912325,5
E01001827,Hackney 029D,Hackney,55.599,1,10.139647844565877,57.57575757575758,52.21884498480242,6.186440677966102,1,0.6071645415907712,UN1,1,Deprived Young Diverse Car-Free Urban,0.5240201968490672,9
E01026708,King's Lynn and West Norfolk 005C,King's Lynn and West Norfolk,7.856,9,30.886627906976745,6.429780033840947,5.511240029006526,1.521555367709214,0,0.0,UF1,0,Affluent Urban,0.5239433058687686,3
E01011344,Leeds 065A,Leeds,76.495,1,5.582524271844661,64.35406698564593,50.38910505836576,7.596685082872928,3,1.4584346135148274,UN1,1,Deprived Young Diverse Car-Free Urban,0.5238485010534795,8
E01012089,Middlesbrough 007D,Middlesbrough,78.164,1,14.358322744599747,57.40181268882175,1.840101522842641,6.583629893238434,5,3.1725888324873095,UN1,3,Deprived Car-Free Urban,0.5236972321435426,5
E01026899,South Norfolk 010B,South Norfolk,17.468,5,24.783147459727388,5.4411764705882355,1.4276846679081356,2.1323529411764706,0,0.0,RSN1,2,Elderly Rural,0.5235227862506902,5
E01013203,North East Lincolnshire 005E,North East Lincolnshire,74.407,1,9.817945383615085,52.305475504322764,2.4787997390737115,6.602112676056338,2,1.3029315960912053,UN1,3,Deprived Car-Free Urban,0.5235052534289425,7
E01009358,Birmingham 047B,Birmingham,61.332,1,7.92520035618878,51.35135135135135,85.56792873051225,8.205128205128204,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5233681911677078,9
E01024736,Tonbridge and Malling 005D,Tonbridge and Malling,17.672,5,20.199225235196458,15.0,3.539823008849563,2.245614035087719,1,0.5537098560354374,UN1,0,Affluent Urban,0.5232098575245095,1
E01033605,Westminster 009K,Westminster,47.58,1,12.293577981651376,69.85714285714286,63.59193646915089,7.3992673992674,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5231659626623946,9
E01025219,Pendle 010F,Pendle,68.396,1,8.708065667380442,50.43936731107206,38.76967095851216,6.015037593984962,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5231639703906039,9
E01007769,Rotherham 017D,Rotherham,86.056,1,5.208333333333334,62.12624584717608,54.028985507246375,8.069883527454243,4,2.318840579710145,UN1,3,Deprived Car-Free Urban,0.5231319855155987,8
E01009493,Birmingham 113D,Birmingham,43.975,2,22.510593220338983,49.11937377690802,42.72823779193205,5.6714471968709255,0,0.0,UN1,3,Deprived Car-Free Urban,0.5230362841410476,8
E01032755,Southampton 033A,Southampton,71.099,1,4.728546409807356,57.873210633946826,57.30533683289589,7.282184655396619,1,0.8748906386701663,UN1,1,Deprived Young Diverse Car-Free Urban,0.5230312185111875,9
E01019312,Eden 004A,Westmorland and Furness,9.845,8,30.579531442663377,4.545454545454546,2.156500308071474,1.2239020878329734,0,0.0,RSF1,2,Elderly Rural,0.5230161946533112,5
E01008927,Birmingham 102D,Birmingham,65.18,1,15.46707503828484,40.13266998341625,26.206896551724135,9.334657398212512,0,0.0,UN1,3,Deprived Car-Free Urban,0.5229484466484632,8
E01006548,Liverpool 019D,Liverpool,58.101,1,15.397350993377485,56.57894736842105,31.860850358917723,6.726768377253814,2,1.1043622308117063,UN1,1,Deprived Young Diverse Car-Free Urban,0.5229359144703175,8
E01019321,Eden 001D,Westmorland and Furness,15.551,6,25.895663104965433,5.473372781065089,0.9392611145898511,0.9818731117824773,0,0.0,RSF1,2,Elderly Rural,0.5229173428048532,5
E01013948,Nottingham 026E,Nottingham,68.186,1,7.868383404864092,59.02366863905325,59.9713055954089,9.344978165938866,1,0.7158196134574087,UN1,1,Deprived Young Diverse Car-Free Urban,0.5228097941231724,8
E01012107,Redcar and Cleveland 003D,Redcar and Cleveland,52.442,1,20.28023598820059,40.30534351145038,1.9911504424778736,3.669724770642202,8,5.899705014749262,UN1,3,Deprived Car-Free Urban,0.5227277417309908,4
E01026910,South Norfolk 004B,South Norfolk,11.363,7,28.615574783683563,5.649717514124294,2.034525277435262,1.611721611721612,0,0.0,RLN1,2,Elderly Rural,0.522716184301295,5
E01010054,Sandwell 028A,Sandwell,54.547,1,17.477130476649013,55.5921052631579,68.60576923076923,5.813953488372093,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5227071574740176,9
E01034080,South Lakeland 011F,Westmorland and Furness,7.972,9,44.10235905637745,11.44,0.75939248601119,1.023587004895416,0,0.0,RLF1,2,Elderly Rural,0.5226740915692443,4
E01019086,Allerdale 006C,Cumberland,11.19,7,29.123468426013194,5.066079295154185,3.7771482530689293,0.5649717514124294,0,0.0,RSF1,2,Elderly Rural,0.5225933886973168,5
E01012877,Kingston upon Hull 003C,"Kingston upon Hull, City of",67.61,1,8.955223880597014,48.54545454545455,4.972032318210074,8.651162790697674,0,0.0,UN1,3,Deprived Car-Free Urban,0.5225568464923019,8
E01015842,Southend-on-Sea 014D,Southend-on-Sea,78.985,1,13.023952095808383,56.34095634095634,15.729218516674958,7.620941020543406,5,2.49003984063745,UN1,3,Deprived Car-Free Urban,0.5225062084313497,7
E01033437,Norwich 011H,Norwich,46.704,1,16.397849462365592,57.57575757575758,21.85608607935441,5.896607431340872,0,0.0,UN1,3,Deprived Car-Free Urban,0.5224737578067808,7
E01026112,East Lindsey 017D,East Lindsey,65.238,1,19.471153846153847,24.550898203592812,2.316293929712465,5.263157894736842,11,8.78594249201278,RLF1,3,Deprived Car-Free Urban,0.522466851534533,7
E01010464,Wolverhampton 020B,Wolverhampton,55.022,1,15.867158671586715,55.4054054054054,51.93846153846153,10.80680977054034,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5223483573323787,7
E01029696,Stafford 005B,Stafford,18.849,5,29.749103942652326,6.2015503875969,2.8694404591104727,1.6867469879518073,2,1.4347202295552368,RSN1,2,Elderly Rural,0.5222370711303294,5
E01019137,Allerdale 001G,Cumberland,35.275,2,30.426356589147286,34.69750889679715,1.8357487922705307,3.070175438596491,0,0.0,RLN1,3,Deprived Car-Free Urban,0.522210670275591,8
E01019143,Barrow-in-Furness 008C,Westmorland and Furness,66.427,1,19.17241379310345,52.58358662613982,4.135079255685737,4.888507718696398,0,0.0,UF1,3,Deprived Car-Free Urban,0.5222030952650998,7
E01006336,Wigan 027D,Wigan,70.759,1,14.924471299093655,43.73219373219373,10.19915509957755,5.12,4,2.4154589371980677,UN1,3,Deprived Car-Free Urban,0.5221937043062528,5
E01026940,South Norfolk 011F,South Norfolk,16.806,6,18.24678418294426,14.385964912280702,2.331113225499526,2.278177458033573,0,0.0,RLN1,0,Affluent Urban,0.5221706142475564,2
E01034993,Maidstone 011E,Maidstone,18.696,5,32.422123331214245,5.819295558958652,4.211869814932989,1.4684287812041115,3,1.9144862795149968,RSN1,2,Elderly Rural,0.5221678305791277,4
E01008485,North Tyneside 023D,North Tyneside,74.561,1,7.567567567567568,58.879999999999995,7.494935854152596,6.575073601570167,3,2.025658338960162,UN1,3,Deprived Car-Free Urban,0.5221303267627686,6
E01000522,Brent 025C,Brent,38.058,2,8.142369575816675,47.4964234620887,61.40693698094773,8.19672131147541,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5220036664992319,8
E01015627,Peterborough 018A,Peterborough,12.346,7,25.041829336307863,9.266409266409266,5.063995548135781,2.898550724637681,0,0.0,RSN1,2,Elderly Rural,0.5219850592059234,4
E01035188,Hartlepool 015C,Hartlepool,74.825,1,15.491507977354606,50.48128342245989,15.539494062983994,7.111111111111111,6,3.0911901081916535,UN1,3,Deprived Car-Free Urban,0.5219010242491542,6
E01012900,Kingston upon Hull 022C,"Kingston upon Hull, City of",57.721,1,18.09462915601023,51.2,4.734484964811259,5.2507836990595615,2,1.2820512820512822,UN1,3,Deprived Car-Free Urban,0.5218258745201594,7
E01000891,Camden 007C,Camden,45.468,1,11.970410221923336,72.1951219512195,47.87592717464598,7.224958949096879,1,0.6734006734006734,UN1,1,Deprived Young Diverse Car-Free Urban,0.5216555533050138,9
E01015932,Thurrock 006A,Thurrock,41.237,2,13.358369098712448,15.136876006441224,22.025723472668812,5.230557467309016,5,2.680965147453083,UN1,3,Deprived Car-Free Urban,0.521447367304711,6
E01026435,Breckland 013B,Breckland,19.84,5,21.98001816530427,6.0373216245883645,2.9945553539019953,3.1823085221143472,0,0.0,RSF1,2,Elderly Rural,0.5213375662589188,4
E01018022,East Cambridgeshire 002C,East Cambridgeshire,14.823,6,24.541607898448518,7.28476821192053,2.4717514124293793,1.5037593984962405,0,0.0,RSF1,2,Elderly Rural,0.5212877661010531,4
E01026609,Great Yarmouth 002B,Great Yarmouth,25.749,4,22.87853577371048,5.719921104536489,2.2481265611990042,3.042198233562316,0,0.0,RSN1,2,Elderly Rural,0.5211045421064741,4
E01028978,Shropshire 014E,Shropshire,20.095,5,22.25672877846791,5.3097345132743365,5.644743656136719,1.6981132075471699,0,0.0,RSN1,2,Elderly Rural,0.5210963487725804,4
E01005682,Salford 024D,Salford,81.219,1,15.12893982808023,64.12060301507537,38.2538770821367,7.649513212795549,7,4.02067777139575,UN1,3,Deprived Car-Free Urban,0.521079912688377,7
E01028862,Shropshire 010B,Shropshire,15.059,6,25.839499146272054,5.184174624829468,1.5349630471859,1.154891304347826,0,0.0,RSN1,2,Elderly Rural,0.5210522024578569,4
E01019277,Copeland 004H,Cumberland,46.042,1,21.02177554438861,33.39285714285714,1.4249790444258226,3.1762295081967213,0,0.0,RLF1,3,Deprived Car-Free Urban,0.5210314449733142,7
E01022054,Tendring 006C,Tendring,37.22,2,34.73818646232439,18.025751072961373,4.837683004455762,2.1402214022140225,11,7.0108349267049075,UF1,2,Elderly Rural,0.521023820686661,5
E01012019,Middlesbrough 011B,Middlesbrough,78.371,1,16.383701188455007,54.46428571428571,8.14249363867684,6.519337016574586,5,4.244482173174873,UN1,3,Deprived Car-Free Urban,0.5209281711581626,5
E01009638,Coventry 024C,Coventry,70.705,1,5.313496280552603,59.97357992073976,71.11817700052994,11.583276216586704,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5208551342464867,9
E01006558,Liverpool 018B,Liverpool,78.253,1,11.692307692307692,62.80587275693311,15.325670498084287,6.815968841285297,3,2.3006134969325154,UN1,3,Deprived Car-Free Urban,0.5207972137468219,6
E01001725,Hackney 004A,Hackney,46.434,1,9.214830970556163,57.67195767195767,37.5,5.688375927452597,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5206973356497583,9
E01021501,Castle Point 011D,Castle Point,22.588,4,30.63583815028902,16.506410256410255,4.76534296028881,2.7317880794701987,4,2.890173410404624,UN1,0,Affluent Urban,0.520653115211402,1
E01027951,Ashfield 007B,Ashfield,62.116,1,14.18918918918919,36.474164133738604,5.37037037037037,5.583756345177665,7,4.310344827586206,UN1,3,Deprived Car-Free Urban,0.5205452715847907,5
E01009239,Birmingham 033F,Birmingham,66.029,1,12.653061224489795,38.77917414721723,66.9606512890095,6.6500415627597675,0,0.0,UN1,3,Deprived Car-Free Urban,0.520466159426181,8
E01015636,Peterborough 001C,Peterborough,9.763,8,28.802880288028803,5.845511482254697,3.7803780378037777,2.3883696780893042,0,0.0,RSN1,2,Elderly Rural,0.5203245431061442,5
E01012131,Redcar and Cleveland 005E,Redcar and Cleveland,66.901,1,25.34495279593319,46.58385093167702,1.6751638747268704,5.545112781954887,4,2.9090909090909087,UN1,3,Deprived Car-Free Urban,0.5203209864307102,6
E01022001,Tendring 001D,Tendring,54.148,1,20.516795865633075,38.15513626834382,5.730511099638614,4.80708412397217,8,4.132231404958678,UN1,3,Deprived Car-Free Urban,0.5202878296966568,7
E01019352,South Lakeland 010B,Westmorland and Furness,12.257,7,27.086183310533517,5.800214822771213,1.049270072992703,1.2432432432432432,0,0.0,RSF1,2,Elderly Rural,0.5202818131818879,5
E01019351,South Lakeland 008D,Westmorland and Furness,15.413,6,25.400457665903893,5.038759689922481,0.7432818753573489,0.9204470742932281,0,0.0,RSF1,2,Elderly Rural,0.5201381498269477,5
E01000955,Camden 022D,Camden,39.97,2,12.565055762081784,72.38805970149254,58.779761904761905,6.1299176578225065,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5201267102445615,9
E01012038,Middlesbrough 003C,Middlesbrough,73.144,1,9.510869565217392,56.31229235880399,38.424983027834344,8.0,1,0.6793478260869565,UN1,1,Deprived Young Diverse Car-Free Urban,0.5200604829045189,8
E01012037,Middlesbrough 003B,Middlesbrough,79.457,1,7.57372654155496,62.09553158705701,38.219544846050866,9.245960502692999,4,2.6791694574681846,UN1,1,Deprived Young Diverse Car-Free Urban,0.5200263473518297,7
E01014040,Herefordshire 019F,"Herefordshire, County of",12.941,7,34.516129032258064,20.264900662251655,1.6731016731016735,2.1706586826347305,6,3.8634900193174504,RLF1,0,Affluent Urban,0.52000886996768,2
E01019130,Allerdale 002C,Cumberland,12.418,7,26.56514382402707,6.192358366271409,1.1811023622047223,2.2044088176352705,0,0.0,RSN1,2,Elderly Rural,0.5199102527916573,4
E01018153,Huntingdonshire 015D,Huntingdonshire,10.713,8,26.160092807424597,8.289473684210526,4.5823665893271475,1.9634394041976981,0,0.0,RLN1,2,Elderly Rural,0.5197420161316553,5
E01033185,Richmondshire 006F,North Yorkshire,9.865,8,34.60410557184751,16.7621776504298,0.9509875640087762,1.3888888888888888,4,2.926115581565472,RLF1,0,Affluent Urban,0.51967832564135,2
